constructorStandingsId,raceId,constructorId,yearID,points,position,positionText,wins
23425,559,4,1977,0,18,18,0
23424,559,64,1977,0,14,14,0
23423,559,68,1977,0,16,16,0
23422,559,67,1977,1,12,12,0
23421,559,1,1977,60,3,3,3
23420,559,27,1977,18,8,8,1
23419,559,25,1977,27,6,6,0
23418,559,59,1977,55,4,4,3
23417,559,34,1977,27,5,5,0
23416,559,6,1977,95,1,1,4
23415,559,56,1977,11,9,9,0
23414,559,32,1977,62,2,2,5
23413,559,57,1977,10,10,10,0
23412,559,63,1977,6,11,11,0
23411,559,37,1977,0,13,13,0
23410,559,58,1977,23,7,7,1
23350,556,58,1977,17,6,6,1
22861,560,67,1976,0,12,12,0
22860,560,32,1976,0,11,11,0
22859,560,27,1976,0,10,10,0
22858,560,56,1976,0,9,9,0
22857,560,204,1976,0,8,8,0
22856,560,3,1976,0,7,7,0
22855,560,59,1976,0,6,6,0
22854,560,1,1976,1,5,5,0
22853,560,37,1976,3,4,4,0
22852,560,58,1976,4,3,3,0
22851,560,25,1976,6,2,2,0
22850,560,6,1976,9,1,1,1
22878,561,57,1976,0,14,14,0
22877,561,63,1976,0,13,13,0
22876,561,73,1976,1,7,7,0
22875,561,66,1976,0,17,17,0
22874,561,67,1976,2,6,6,0
22873,561,32,1976,0,11,11,0
22872,561,27,1976,0,16,16,0
22871,561,56,1976,0,12,12,0
22870,561,204,1976,0,10,10,0
22869,561,3,1976,0,9,9,0
22868,561,59,1976,0,8,8,0
22867,561,1,1976,7,3,3,0
22866,561,37,1976,3,5,5,0
22865,561,58,1976,4,4,4,0
22864,561,25,1976,9,2,2,0
22863,561,6,1976,18,1,1,2
22895,562,57,1976,0,11,11,0
22894,562,63,1976,0,15,15,0
22893,562,73,1976,1,9,9,0
22892,562,66,1976,0,17,17,0
22891,562,67,1976,2,7,7,0
22890,562,32,1976,0,14,14,0
22889,562,27,1976,3,6,6,0
22888,562,56,1976,1,8,8,0
22887,562,204,1976,0,12,12,0
22886,562,3,1976,0,13,13,0
22885,562,59,1976,0,10,10,0
22884,562,1,1976,9,3,3,0
22883,562,37,1976,3,5,5,0
22882,562,58,1976,4,4,4,0
22881,562,25,1976,13,2,2,0
22880,562,6,1976,27,1,1,3
22913,563,66,1976,0,18,18,0
22912,563,70,1976,0,16,16,0
22911,563,27,1976,3,8,8,0
22910,563,56,1976,1,11,11,0
22909,563,57,1976,2,9,9,0
22908,563,67,1976,2,10,10,0
22907,563,73,1976,1,12,12,0
22906,563,32,1976,4,5,5,0
22905,563,63,1976,0,14,14,0
22904,563,6,1976,33,1,1,3
22903,563,25,1976,13,3,3,0
22902,563,58,1976,4,4,4,0
22901,563,37,1976,3,7,7,0
22900,563,1,1976,18,2,2,1
22899,563,59,1976,0,13,13,0
22898,563,3,1976,0,15,15,0
22897,563,204,1976,3,6,6,0
22932,564,182,1976,0,17,17,0
22931,564,70,1976,0,15,15,0
22930,564,27,1976,7,4,4,0
22929,564,56,1976,1,12,12,0
22928,564,57,1976,2,10,10,0
22927,564,67,1976,2,9,9,0
22926,564,73,1976,1,13,13,0
22925,564,32,1976,4,6,6,0
22924,564,63,1976,2,11,11,0
22923,564,6,1976,42,1,1,4
22922,564,25,1976,16,3,3,0
22921,564,58,1976,4,5,5,0
22920,564,37,1976,3,8,8,0
22919,564,1,1976,19,2,2,1
22918,564,59,1976,0,14,14,0
22917,564,3,1976,0,16,16,0
22916,564,204,1976,3,7,7,0
22951,565,182,1976,0,17,17,0
22950,565,70,1976,0,15,15,0
22949,565,27,1976,7,4,4,0
22948,565,56,1976,2,12,12,0
22947,565,57,1976,2,10,10,0
22946,565,67,1976,2,9,9,0
22945,565,73,1976,1,13,13,0
22944,565,32,1976,4,7,7,0
22943,565,63,1976,2,11,11,0
22942,565,6,1976,51,1,1,5
22941,565,25,1976,22,2,2,0
22940,565,58,1976,4,6,6,0
22939,565,37,1976,6,5,5,0
22938,565,1,1976,21,3,3,1
22937,565,59,1976,0,14,14,0
22936,565,3,1976,0,16,16,0
22935,565,204,1976,3,8,8,0
22970,566,182,1976,0,17,17,0
22969,566,70,1976,0,15,15,0
22968,566,27,1976,10,4,4,0
22967,566,56,1976,2,12,12,0
22966,566,57,1976,2,10,10,0
22965,566,67,1976,2,9,9,0
22964,566,73,1976,1,13,13,0
22963,566,32,1976,4,7,7,0
22962,566,63,1976,2,11,11,0
22961,566,6,1976,55,1,1,5
22960,566,25,1976,31,2,2,1
22959,566,58,1976,4,6,6,0
22958,566,37,1976,6,5,5,0
22957,566,1,1976,23,3,3,1
22956,566,59,1976,0,14,14,0
22955,566,3,1976,0,16,16,0
22954,566,204,1976,3,8,8,0
22989,567,64,1976,0,18,18,0
22988,567,57,1976,2,10,10,0
22987,567,63,1976,2,11,11,0
22986,567,73,1976,1,13,13,0
22985,567,66,1976,0,19,19,0
22984,567,67,1976,6,5,5,0
22983,567,32,1976,6,6,6,0
22982,567,27,1976,10,4,4,0
22981,567,56,1976,2,12,12,0
22980,567,204,1976,6,7,7,0
22979,567,3,1976,0,16,16,0
22978,567,59,1976,0,14,14,0
22977,567,1,1976,31,3,3,2
22976,567,37,1976,6,8,8,0
22975,567,58,1976,4,9,9,0
22974,567,25,1976,37,2,2,1
22973,567,6,1976,55,1,1,5
23008,568,64,1976,0,15,15,0
23007,568,57,1976,2,12,12,0
23006,568,63,1976,4,10,10,0
23005,568,73,1976,1,13,13,0
23004,568,66,1976,0,19,19,0
23003,568,67,1976,10,4,4,0
23002,568,32,1976,6,7,7,0
23001,568,27,1976,10,5,5,0
23000,568,56,1976,3,11,11,0
22999,568,204,1976,6,8,8,0
22998,568,3,1976,0,17,17,0
22997,568,59,1976,0,14,14,0
22996,568,1,1976,31,3,3,2
22995,568,37,1976,6,9,9,0
22994,568,58,1976,7,6,6,0
22993,568,25,1976,43,2,2,1
22992,568,6,1976,64,1,1,6
23027,569,182,1976,0,18,18,0
23026,569,70,1976,0,16,16,0
23025,569,27,1976,10,5,5,0
23024,569,56,1976,3,11,11,0
23023,569,57,1976,2,12,12,0
23022,569,67,1976,10,4,4,0
23021,569,73,1976,1,13,13,0
23020,569,32,1976,8,7,7,0
23019,569,63,1976,4,10,10,0
23018,569,6,1976,64,1,1,6
23017,569,25,1976,49,2,2,1
23016,569,58,1976,7,8,8,0
23015,569,37,1976,6,9,9,0
23014,569,1,1976,40,3,3,3
23013,569,59,1976,0,14,14,0
23012,569,3,1976,0,17,17,0
23011,569,204,1976,9,6,6,0
23046,570,182,1976,0,18,18,0
23045,570,70,1976,0,16,16,0
23044,570,27,1976,16,5,5,0
23043,570,56,1976,3,11,11,0
23042,570,57,1976,2,12,12,0
23041,570,67,1976,19,4,4,1
23040,570,73,1976,1,13,13,0
23039,570,32,1976,12,6,6,0
23038,570,63,1976,4,10,10,0
23037,570,6,1976,64,1,1,6
23036,570,25,1976,49,2,2,1
23035,570,58,1976,7,8,8,0
23034,570,37,1976,7,9,9,0
23033,570,1,1976,43,3,3,3
23032,570,59,1976,0,14,14,0
23031,570,3,1976,0,17,17,0
23030,570,204,1976,9,7,7,0
23065,571,182,1976,0,18,18,0
23064,571,70,1976,0,16,16,0
23063,571,27,1976,16,5,5,0
23062,571,56,1976,3,11,11,0
23061,571,57,1976,2,12,12,0
23060,571,67,1976,19,4,4,1
23059,571,73,1976,1,13,13,0
23058,571,32,1976,16,6,6,0
23057,571,63,1976,4,10,10,0
23056,571,6,1976,70,1,1,6
23055,571,25,1976,51,3,3,1
23054,571,58,1976,10,7,7,0
23053,571,37,1976,8,9,9,0
23052,571,1,1976,52,2,2,4
23051,571,59,1976,0,14,14,0
23050,571,3,1976,0,17,17,0
23049,571,204,1976,9,8,8,0
23084,572,182,1976,0,18,18,0
23083,572,70,1976,0,16,16,0
23082,572,27,1976,20,4,4,0
23081,572,56,1976,3,11,11,0
23080,572,57,1976,2,12,12,0
23079,572,67,1976,19,5,5,1
23078,572,73,1976,1,13,13,0
23077,572,32,1976,16,7,7,0
23076,572,63,1976,4,10,10,0
23075,572,6,1976,76,1,1,6
23074,572,25,1976,53,2,2,1
23073,572,58,1976,10,8,8,0
23072,572,37,1976,17,6,6,1
23071,572,1,1976,52,3,3,4
23070,572,59,1976,0,14,14,0
23069,572,3,1976,0,17,17,0
23068,572,204,1976,9,9,9,0
23103,573,182,1976,0,18,18,0
23102,573,70,1976,0,16,16,0
23101,573,27,1976,20,4,4,0
23100,573,56,1976,3,11,11,0
23099,573,57,1976,2,12,12,0
23098,573,67,1976,19,6,6,1
23097,573,73,1976,1,13,13,0
23096,573,32,1976,20,5,5,0
23095,573,63,1976,4,10,10,0
23094,573,6,1976,77,1,1,6
23093,573,25,1976,59,3,3,1
23092,573,58,1976,10,8,8,0
23091,573,37,1976,17,7,7,1
23090,573,1,1976,61,2,2,5
23089,573,59,1976,0,14,14,0
23088,573,3,1976,0,17,17,0
23087,573,204,1976,9,9,9,0
23122,574,182,1976,0,18,18,0
23121,574,70,1976,0,16,16,0
23120,574,27,1976,20,5,5,0
23119,574,56,1976,3,11,11,0
23118,574,57,1976,2,12,12,0
23117,574,67,1976,20,4,4,1
23116,574,73,1976,1,13,13,0
23115,574,32,1976,20,6,6,0
23114,574,63,1976,4,10,10,0
23113,574,6,1976,81,1,1,6
23112,574,25,1976,65,3,3,1
23111,574,58,1976,10,8,8,0
23110,574,37,1976,19,7,7,1
23109,574,1,1976,70,2,2,6
23108,574,59,1976,0,14,14,0
23107,574,3,1976,0,17,17,0
23106,574,204,1976,9,9,9,0
23143,575,72,1976,0,18,18,0
23142,575,64,1976,0,14,14,0
23141,575,182,1976,0,19,19,0
23140,575,70,1976,0,16,16,0
23139,575,27,1976,20,6,6,0
23138,575,56,1976,3,11,11,0
23137,575,57,1976,2,12,12,0
23136,575,67,1976,20,5,5,1
23135,575,73,1976,1,13,13,0
23134,575,32,1976,29,4,4,1
23133,575,63,1976,7,10,10,0
23132,575,6,1976,83,1,1,6
23131,575,25,1976,71,3,3,1
23130,575,58,1976,10,8,8,0
23129,575,37,1976,19,7,7,1
23128,575,1,1976,74,2,2,6
23127,575,59,1976,0,15,15,0
23126,575,3,1976,0,17,17,0
23125,575,204,1976,9,9,9,0
22465,576,56,1975,0,14,14,0
22464,576,66,1975,0,13,13,0
22463,576,73,1975,0,12,12,0
22462,576,3,1975,0,11,11,0
22461,576,1,1975,9,1,1,1
22460,576,64,1975,6,2,2,0
22459,576,34,1975,4,3,3,0
22458,576,6,1975,3,4,4,0
22457,576,25,1975,2,5,5,0
22456,576,67,1975,0,6,6,0
22455,576,32,1975,0,7,7,0
22454,576,37,1975,0,8,8,0
22453,576,26,1975,0,9,9,0
22452,576,202,1975,0,10,10,0
22480,577,66,1975,0,15,15,0
22479,577,73,1975,0,6,6,0
22478,577,63,1975,0,11,11,0
22477,577,3,1975,0,12,12,0
22476,577,56,1975,0,14,14,0
22475,577,1,1975,15,1,1,1
22474,577,64,1975,7,3,3,0
22473,577,34,1975,13,2,2,1
22472,577,6,1975,6,4,4,0
22471,577,25,1975,2,5,5,0
22470,577,67,1975,0,7,7,0
22469,577,32,1975,0,8,8,0
22468,577,37,1975,0,9,9,0
22467,577,26,1975,0,10,10,0
22466,577,202,1975,0,13,13,0
22496,578,75,1975,0,8,8,0
22495,578,66,1975,0,16,16,0
22494,578,73,1975,0,7,7,0
22493,578,63,1975,0,13,13,0
22492,578,3,1975,0,14,14,0
22491,578,56,1975,0,15,15,0
22490,578,1,1975,16,2,2,1
22489,578,64,1975,7,5,5,0
22488,578,34,1975,19,1,1,1
22487,578,6,1975,8,4,4,0
22486,578,25,1975,11,3,3,1
22485,578,67,1975,0,6,6,0
22484,578,32,1975,0,9,9,0
22483,578,37,1975,0,11,11,0
22482,578,26,1975,0,12,12,0
22481,578,202,1975,0,10,10,0
22513,579,57,1975,0,17,17,0
22512,579,75,1975,0,12,12,0
22511,579,66,1975,0,16,16,0
22510,579,73,1975,0,11,11,0
22509,579,63,1975,0,13,13,0
22508,579,3,1975,0,10,10,0
22507,579,56,1975,0,15,15,0
22506,579,1,1975,20.5,2,2,2
22505,579,64,1975,7,5,5,0
22504,579,34,1975,21,1,1,1
22503,579,6,1975,8,4,4,0
22502,579,25,1975,11,3,3,1
22501,579,67,1975,0,9,9,0
22500,579,32,1975,3,6,6,0
22499,579,37,1975,1,8,8,0
22498,579,26,1975,0,14,14,0
22497,579,202,1975,1.5,7,7,0
22530,580,57,1975,0,17,17,0
22529,580,75,1975,0,12,12,0
22528,580,66,1975,0,16,16,0
22527,580,73,1975,0,11,11,0
22526,580,63,1975,0,13,13,0
22525,580,3,1975,0,10,10,0
22524,580,56,1975,0,15,15,0
22523,580,1,1975,26.5,1,1,2
22522,580,64,1975,7,5,5,0
22521,580,34,1975,25,2,2,1
22520,580,6,1975,17,3,3,1
22519,580,25,1975,13,4,4,1
22518,580,67,1975,0,9,9,0
22517,580,32,1975,6,6,6,0
22516,580,37,1975,1,8,8,0
22515,580,26,1975,0,14,14,0
22514,580,202,1975,1.5,7,7,0
22547,581,57,1975,0,17,17,0
22546,581,75,1975,0,12,12,0
22545,581,66,1975,0,14,14,0
22544,581,73,1975,0,11,11,0
22543,581,63,1975,0,13,13,0
22542,581,3,1975,0,10,10,0
22541,581,56,1975,0,16,16,0
22540,581,1,1975,26.5,2,2,2
22539,581,64,1975,7,5,5,0
22538,581,34,1975,29,1,1,1
22537,581,6,1975,26,3,3,2
22536,581,25,1975,19,4,4,1
22535,581,67,1975,0,9,9,0
22534,581,32,1975,6,6,6,0
22533,581,37,1975,1,8,8,0
22532,581,26,1975,0,15,15,0
22531,581,202,1975,2.5,7,7,0
22715,582,57,1975,0,17,17,0
22714,582,75,1975,1,11,11,0
22713,582,66,1975,0,14,14,0
22712,582,73,1975,3,7,7,0
22711,582,63,1975,0,13,13,0
22710,582,3,1975,0,12,12,0
22709,582,56,1975,0,16,16,0
22708,582,1,1975,26.5,3,3,2
22706,582,34,1975,33,2,2,1
22704,582,25,1975,19,4,4,1
22701,582,37,1975,1,10,10,0
22700,582,26,1975,0,15,15,0
22733,583,74,1975,0,18,18,0
22732,583,57,1975,0,16,16,0
22731,583,75,1975,1,11,11,0
22730,583,66,1975,0,14,14,0
22729,583,73,1975,3,8,8,0
22728,583,63,1975,0,13,13,0
22727,583,3,1975,0,12,12,0
22726,583,56,1975,0,17,17,0
22725,583,1,1975,26.5,3,3,2
22723,583,34,1975,36,2,2,1
22721,583,25,1975,19,4,4,1
22719,583,32,1975,6,6,6,0
22718,583,37,1975,1,10,10,0
22717,583,26,1975,0,15,15,0
22751,584,74,1975,0,18,18,0
22750,584,57,1975,0,16,16,0
22749,584,75,1975,1,11,11,0
22748,584,66,1975,0,14,14,0
22747,584,73,1975,5,7,7,0
22746,584,63,1975,0,13,13,0
22745,584,3,1975,0,12,12,0
22743,584,1,1975,30.5,3,3,2
22742,584,64,1975,22,4,4,1
22739,584,25,1975,20,5,5,1
22737,584,32,1975,6,6,6,0
22736,584,37,1975,1,10,10,0
22735,584,26,1975,0,15,15,0
22770,585,74,1975,0,19,19,0
22769,585,76,1975,0,18,18,0
22768,585,57,1975,0,16,16,0
22767,585,75,1975,1,11,11,0
22766,585,66,1975,0,14,14,0
22765,585,73,1975,5,7,7,0
22764,585,63,1975,0,13,13,0
22763,585,3,1975,0,12,12,0
22761,585,1,1975,39.5,3,3,3
22760,585,64,1975,25,4,4,1
22757,585,25,1975,24,5,5,1
22756,585,67,1975,2,10,10,0
22755,585,32,1975,6,6,6,0
22754,585,37,1975,3,9,9,0
22753,585,26,1975,0,15,15,0
22789,586,74,1975,0,19,19,0
22788,586,76,1975,0,18,18,0
22787,586,57,1975,1,13,13,0
22786,586,75,1975,3,11,11,0
22785,586,66,1975,0,15,15,0
22784,586,73,1975,5,9,9,0
22783,586,63,1975,0,14,14,0
22782,586,3,1975,6,8,8,0
22780,586,1,1975,39.5,3,3,3
22779,586,64,1975,25,4,4,1
22776,586,25,1975,24,5,5,1
22775,586,67,1975,2,12,12,0
22774,586,32,1975,6,7,7,0
22773,586,37,1975,3,10,10,0
22772,586,26,1975,0,16,16,0
22809,587,74,1975,0,20,20,0
22808,587,203,1975,0,19,19,0
22807,587,76,1975,0,18,18,0
22806,587,57,1975,1,13,13,0
22805,587,75,1975,3,11,11,0
22804,587,66,1975,0,15,15,0
22803,587,73,1975,5,10,10,0
22802,587,63,1975,0,14,14,0
22801,587,3,1975,6,9,9,0
22800,587,56,1975,0,17,17,0
22799,587,1,1975,41,3,3,3
22798,587,64,1975,28,4,4,1
22797,587,34,1975,51,2,2,2
22796,587,6,1975,54.5,1,1,4
22795,587,25,1975,24,5,5,1
22794,587,67,1975,2,12,12,0
22829,588,74,1975,0,20,20,0
22828,588,203,1975,0,19,19,0
22827,588,76,1975,0,18,18,0
22826,588,57,1975,1,13,13,0
22825,588,75,1975,3,11,11,0
22824,588,66,1975,0,15,15,0
22823,588,73,1975,5,10,10,0
22822,588,63,1975,0,14,14,0
22821,588,3,1975,6,9,9,0
22820,588,56,1975,0,17,17,0
22819,588,1,1975,47,3,3,3
22818,588,64,1975,30,4,4,1
22817,588,34,1975,54,2,2,2
22816,588,6,1975,63.5,1,1,5
22815,588,25,1975,24,5,5,1
22814,588,67,1975,2,12,12,0
22849,589,74,1975,0,20,20,0
22848,589,203,1975,0,19,19,0
22847,589,76,1975,0,18,18,0
22846,589,57,1975,1,13,13,0
22845,589,75,1975,3,11,11,0
22844,589,66,1975,0,15,15,0
22843,589,73,1975,5,10,10,0
22842,589,63,1975,0,14,14,0
22841,589,3,1975,6,9,9,0
22840,589,56,1975,0,16,16,0
22839,589,1,1975,53,3,3,3
22838,589,64,1975,33,4,4,1
22837,589,34,1975,54,2,2,2
22836,589,6,1975,72.5,1,1,6
22835,589,25,1975,25,5,5,1
22834,589,67,1975,2,12,12,0
22222,590,58,1974,0,11,11,0
22221,590,80,1974,0,10,10,0
22220,590,63,1974,0,9,9,0
22219,590,32,1974,0,8,8,0
22218,590,1,1974,9,1,1,1
22217,590,6,1974,6,2,2,0
22216,590,66,1974,2,3,3,0
22215,590,25,1974,1,4,4,0
22214,590,34,1974,0,5,5,0
22213,590,37,1974,0,6,6,0
22212,590,26,1974,0,7,7,0
22233,591,58,1974,0,10,10,0
22232,591,80,1974,0,11,11,0
22231,591,32,1974,4,3,3,0
22230,591,63,1974,3,4,4,0
22229,591,1,1974,18,1,1,2
22228,591,6,1974,12,2,2,0
22227,591,66,1974,2,5,5,0
22226,591,25,1974,1,6,6,0
22225,591,34,1974,0,7,7,0
22224,591,37,1974,0,8,8,0
22223,591,26,1974,0,9,9,0
22245,592,64,1974,0,12,12,0
22244,592,58,1974,0,11,11,0
22243,592,80,1974,1,9,9,0
22242,592,32,1974,4,5,5,0
22241,592,63,1974,3,7,7,0
22240,592,1,1974,22,1,1,2
22239,592,6,1974,12,2,2,0
22238,592,66,1974,8,4,4,0
22237,592,25,1974,4,6,6,0
22236,592,34,1974,9,3,3,1
22235,592,37,1974,2,8,8,0
22234,592,26,1974,0,10,10,0
22259,593,78,1974,0,14,14,0
22258,593,58,1974,0,10,10,0
22257,593,64,1974,0,11,11,0
22256,593,77,1974,0,13,13,0
22255,593,80,1974,1,9,9,0
22254,593,32,1974,4,7,7,0
22253,593,63,1974,3,8,8,0
22252,593,1,1974,26,1,1,2
22251,593,6,1974,21,2,2,1
22250,593,66,1974,8,4,4,0
22249,593,25,1974,6,5,5,0
22248,593,34,1974,9,3,3,1
22247,593,37,1974,5,6,6,0
22246,593,26,1974,0,12,12,0
22275,594,79,1974,0,15,15,0
22274,594,78,1974,0,16,16,0
22273,594,57,1974,0,14,14,0
22272,594,58,1974,0,10,10,0
22271,594,64,1974,0,13,13,0
22270,594,77,1974,0,12,12,0
22269,594,80,1974,1,9,9,0
22268,594,32,1974,4,7,7,0
22267,594,63,1974,3,8,8,0
22266,594,1,1974,35,1,1,3
22265,594,6,1974,27,2,2,1
22264,594,66,1974,10,3,3,0
22263,594,25,1974,10,4,4,0
22262,594,34,1974,9,5,5,1
22261,594,37,1974,5,6,6,0
22260,594,26,1974,0,11,11,0
22291,595,79,1974,0,15,15,0
22290,595,78,1974,0,16,16,0
22289,595,57,1974,0,14,14,0
22288,595,58,1974,4,8,8,0
22287,595,64,1974,0,13,13,0
22286,595,77,1974,0,12,12,0
22285,595,80,1974,1,10,10,0
22284,595,32,1974,13,4,4,1
22283,595,63,1974,3,9,9,0
22282,595,1,1974,37,1,1,3
22281,595,6,1974,30,2,2,1
22280,595,66,1974,10,6,6,0
22279,595,25,1974,16,3,3,0
22278,595,34,1974,10,5,5,1
22277,595,37,1974,5,7,7,0
22276,595,26,1974,0,11,11,0
22307,596,79,1974,0,15,15,0
22306,596,78,1974,0,16,16,0
22305,596,57,1974,0,14,14,0
22304,596,58,1974,6,7,7,0
22303,596,64,1974,4,9,9,0
22302,596,77,1974,0,13,13,0
22301,596,80,1974,1,12,12,0
22300,596,32,1974,13,4,4,1
22299,596,63,1974,3,10,10,0
22298,596,1,1974,40,1,1,3
22297,596,6,1974,30,2,2,1
22296,596,66,1974,10,6,6,0
22295,596,25,1974,25,3,3,1
22294,596,34,1974,10,5,5,1
22293,596,37,1974,5,8,8,0
22292,596,26,1974,1,11,11,0
22323,597,79,1974,0,15,15,0
22322,597,78,1974,0,16,16,0
22321,597,57,1974,0,14,14,0
22320,597,58,1974,6,7,7,0
22319,597,64,1974,4,9,9,0
22318,597,77,1974,0,13,13,0
22317,597,80,1974,1,12,12,0
22316,597,32,1974,13,4,4,1
22315,597,63,1974,3,10,10,0
22314,597,1,1974,42,1,1,3
22313,597,6,1974,39,2,2,2
22312,597,66,1974,10,6,6,0
22311,597,25,1974,27,3,3,1
22310,597,34,1974,10,5,5,1
22309,597,37,1974,5,8,8,0
22308,597,26,1974,1,11,11,0
22339,598,79,1974,0,15,15,0
22338,598,78,1974,0,16,16,0
22337,598,57,1974,0,14,14,0
22336,598,58,1974,6,7,7,0
22335,598,64,1974,4,9,9,0
22334,598,77,1974,0,13,13,0
22333,598,80,1974,1,12,12,0
22332,598,32,1974,22,4,4,2
22331,598,63,1974,3,10,10,0
22330,598,1,1974,43,2,2,3
22329,598,6,1974,45,1,1,2
22328,598,66,1974,10,6,6,0
22327,598,25,1974,30,3,3,1
22326,598,34,1974,10,5,5,1
22325,598,37,1974,5,8,8,0
22324,598,26,1974,1,11,11,0
22357,599,74,1974,0,18,18,0
22356,599,76,1974,0,17,17,0
22355,599,79,1974,0,15,15,0
22354,599,78,1974,0,16,16,0
22353,599,57,1974,0,14,14,0
22352,599,58,1974,6,7,7,0
22351,599,64,1974,4,9,9,0
22350,599,77,1974,0,13,13,0
22349,599,80,1974,1,12,12,0
22348,599,32,1974,26,4,4,2
22347,599,63,1974,3,10,10,0
22346,599,1,1974,49,1,1,3
22345,599,6,1974,48,2,2,2
22344,599,66,1974,10,6,6,0
22343,599,25,1974,39,3,3,2
22342,599,34,1974,11,5,5,1
22341,599,37,1974,5,8,8,0
22340,599,26,1974,1,11,11,0
22375,600,74,1974,0,18,18,0
22374,600,76,1974,0,17,17,0
22373,600,78,1974,0,16,16,0
22372,600,79,1974,0,14,14,0
22371,600,57,1974,0,15,15,0
22370,600,58,1974,7,7,7,0
22369,600,64,1974,4,9,9,0
22368,600,77,1974,0,13,13,0
22367,600,80,1974,1,12,12,0
22366,600,32,1974,29,4,4,2
22365,600,63,1974,3,10,10,0
22364,600,1,1974,49,2,2,3
22363,600,6,1974,57,1,1,3
22362,600,66,1974,10,6,6,0
22361,600,25,1974,45,3,3,2
22360,600,34,1974,15,5,5,1
22359,600,37,1974,5,8,8,0
22358,600,26,1974,1,11,11,0
22393,601,74,1974,0,18,18,0
22392,601,76,1974,0,17,17,0
22391,601,78,1974,0,16,16,0
22390,601,79,1974,0,14,14,0
22389,601,57,1974,0,15,15,0
22388,601,58,1974,7,8,8,0
22387,601,64,1974,8,7,7,0
22386,601,77,1974,0,13,13,0
22385,601,80,1974,1,12,12,0
22384,601,32,1974,29,4,4,2
22383,601,63,1974,3,10,10,0
22382,601,1,1974,55,2,2,3
22381,601,6,1974,59,1,1,3
22380,601,66,1974,10,6,6,0
22379,601,25,1974,45,3,3,2
22378,601,34,1974,24,5,5,2
22377,601,37,1974,6,9,9,0
22376,601,26,1974,1,11,11,0
22411,602,74,1974,0,18,18,0
22410,602,76,1974,0,17,17,0
22409,602,78,1974,0,16,16,0
22408,602,79,1974,0,14,14,0
22407,602,57,1974,0,15,15,0
22406,602,58,1974,7,8,8,0
22405,602,64,1974,8,7,7,0
22404,602,77,1974,0,13,13,0
22403,602,80,1974,4,10,10,0
22402,602,32,1974,38,4,4,3
22401,602,63,1974,3,11,11,0
22400,602,1,1974,61,1,1,3
22399,602,6,1974,59,2,2,3
22398,602,66,1974,10,6,6,0
22397,602,25,1974,49,3,3,2
22396,602,34,1974,26,5,5,2
22395,602,37,1974,6,9,9,0
22394,602,26,1974,1,12,12,0
22431,603,74,1974,0,20,20,0
22430,603,76,1974,0,19,19,0
22429,603,78,1974,0,18,18,0
22428,603,73,1974,0,13,13,0
22427,603,67,1974,0,15,15,0
22426,603,79,1974,0,16,16,0
22425,603,57,1974,0,17,17,0
22424,603,58,1974,7,8,8,0
22423,603,64,1974,11,6,6,0
22422,603,77,1974,0,14,14,0
22421,603,80,1974,4,10,10,0
22420,603,32,1974,42,4,4,3
22419,603,63,1974,3,11,11,0
22418,603,1,1974,70,1,1,4
22417,603,6,1974,65,2,2,3
22416,603,66,1974,10,7,7,0
22415,603,25,1974,51,3,3,2
22414,603,34,1974,26,5,5,2
22413,603,37,1974,6,9,9,0
22412,603,26,1974,1,12,12,0
22451,604,74,1974,0,20,20,0
22450,604,76,1974,0,19,19,0
22449,604,78,1974,0,18,18,0
22448,604,73,1974,0,13,13,0
22447,604,67,1974,0,15,15,0
22446,604,79,1974,0,16,16,0
22445,604,57,1974,0,17,17,0
22444,604,58,1974,7,8,8,0
22443,604,64,1974,15,6,6,0
22442,604,77,1974,0,14,14,0
22441,604,80,1974,4,10,10,0
22440,604,32,1974,42,4,4,3
22439,604,63,1974,3,11,11,0
22438,604,1,1974,73,1,1,4
22437,604,6,1974,65,2,2,3
22436,604,66,1974,10,7,7,0
22435,604,25,1974,52,3,3,2
22434,604,34,1974,35,5,5,3
22433,604,37,1974,6,9,9,0
22432,604,26,1974,1,12,12,0
22038,605,63,1973,0,9,9,0
22037,605,32,1973,9,1,1,1
22036,605,25,1973,6,2,2,0
22035,605,6,1973,3,3,3,0
22034,605,1,1973,2,4,4,0
22031,605,37,1973,0,7,7,0
22030,605,80,1973,0,8,8,0
21883,606,63,1973,0,9,9,0
21882,606,80,1973,0,7,7,0
21881,606,32,1973,18,1,1,2
21880,606,25,1973,12,2,2,0
21879,606,6,1973,6,4,4,0
21878,606,1,1973,6,3,3,0
21877,606,34,1973,1,6,6,0
21876,606,66,1973,1,5,5,0
21875,606,37,1973,0,8,8,0
22048,607,58,1973,1,7,7,0
22047,607,63,1973,0,9,9,0
22046,607,32,1973,22,1,1,2
22045,607,25,1973,21,2,2,1
22043,607,1,1973,12,3,3,0
22039,607,80,1973,0,8,8,0
22058,608,58,1973,5,5,5,0
22057,608,63,1973,0,10,10,0
22056,608,32,1973,31,1,1,3
22055,608,25,1973,27,2,2,1
22054,608,6,1973,9,4,4,0
22053,608,1,1973,15,3,3,0
22052,608,34,1973,1,7,7,0
22051,608,66,1973,3,6,6,0
22050,608,37,1973,0,8,8,0
22049,608,80,1973,0,9,9,0
22069,609,81,1973,1,8,8,0
22068,609,58,1973,5,5,5,0
22067,609,63,1973,0,11,11,0
22066,609,32,1973,35,2,2,3
22065,609,25,1973,36,1,1,2
